case_thickness,case_diameter,water_resistance,gender_UNISEX,gender_WOMENS,movement_Eco-Drive,movement_Hand Wind,movement_Quartz,watch_style_Dive,watch_style_Dress,watch_style_Fashion,watch_style_Luxury,watch_style_Military,watch_style_Pilot,watch_style_Sport,watch_style_Travel,case_material,band_material,case_back,bezel_material,brand,crystal,hands,dial_markers
-0.734990969005168,0.23785901617005034,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.07890556045895852,0.6213592233009708,0.48120035304501324,0.018358340688437776,0.7175639894086496,0.01994704324801412,0.10767872903795234
-0.021551104516589255,0.23785901617005034,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.2762577228596646,0.6213592233009708,0.0323036187113857,0.10044130626654899,0.7175639894086496,0.21800529567519858,0.13680494263018536
-0.29502817753945604,0.4054326001671359,-0.2818387689740128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.0762577228596646,0.48120035304501324,0.031950573698146516,0.7175639894086496,0.26090026478375994,0.4766107678729038
-0.8842640589667493,-2.275744743786233,-0.39725738022374085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.22065313327449249,0.48120035304501324,0.0441306266548985,0.7175639894086496,0.21800529567519858,0.10379523389232127
0.6870316248393661,0.5730061841642214,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.3323918799646955,0.22065313327449249,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.26090026478375994,0.015357458075904678
0.0702980689454657,0.740579768161307,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.2762577228596646,0.22065313327449249,0.25383936451897615,0.01729920564872021,0.7175639894086496,0.023124448367166813,0.4766107678729038
-0.0986162170636916,-0.09728815182412077,-0.39725738022374085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.2762577228596646,0.02912621359223301,0.25383936451897615,0.0441306266548985,0.7175639894086496,0.04766107678729038,0.09496910856134157
-0.4717989419676437,-1.7730239917949764,-0.39725738022374085,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060547219770520744,0.2762577228596646,0.22065313327449249,0.05048543689320388,0.2646072374227714,0.7175639894086496,0.028773168578993823,0.10379523389232127
-0.021551104516589255,-1.7730239917949764,0.006707759150307538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11685789938217123,0.2762577228596646,0.6213592233009708,0.013415710503089144,0.10044130626654899,0.7175639894086496,0.21800529567519858,0.13680494263018536
-0.49144013801522046,-0.09728815182412077,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.19858781994704325,0.26090026478375994,0.4766107678729038
-0.021551104516589255,0.5730061841642214,1.1608938716475887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11685789938217123,0.07890556045895852,0.6213592233009708,0.25383936451897615,0.2646072374227714,0.7175639894086496,0.042541924095322155,0.4766107678729038
0.6870316248393661,0.9081533521583925,0.006707759150307538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.03742277140335393,0.19858781994704325,0.12109443954104149,0.015357458075904678
0.29420770388783724,0.23785901617005034,-0.512675991473469,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01624007060900265,0.2762577228596646,0.6213592233009708,0.25383936451897615,0.012003530450132392,0.19858781994704325,0.015357458075904678,0.09496910856134157
-0.8842640589667493,-0.09728815182412077,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013945278022947925,0.013768755516328331,0.6213592233009708,0.013062665489849955,0.2646072374227714,0.04007060900264784,0.26090026478375994,0.13680494263018536
0.6870316248393661,1.0757269361554782,-0.2818387689740128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324801412180053,0.182171226831421,0.6213592233009708,0.0264783759929391,0.025772285966460723,0.19858781994704325,0.01994704324801412,0.13680494263018536
1.1977027220763539,1.2433005201525638,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018358340688437776,0.2762577228596646,0.6213592233009708,0.030361871138570168,0.2646072374227714,0.7175639894086496,0.023124448367166813,0.4766107678729038
-0.021551104516589255,0.4054326001671359,-0.2818387689740128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060547219770520744,0.2762577228596646,0.0762577228596646,0.04854368932038835,0.031950573698146516,0.7175639894086496,0.10661959399823477,0.4766107678729038
-0.021551104516589255,-2.1081711597891473,0.006707759150307538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11685789938217123,0.2762577228596646,0.6213592233009708,0.05048543689320388,0.10044130626654899,0.7175639894086496,0.26090026478375994,0.10767872903795234
2.336892092835787,1.2433005201525638,1.1608938716475887,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.017828773168578994,0.6213592233009708,0.48120035304501324,0.048190644307149165,0.19858781994704325,0.21800529567519858,0.4766107678729038
0.019230959221767336,0.23785901617005034,-0.2818387689740128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.0264783759929391,0.22065313327449249,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.21800529567519858,0.4766107678729038
0.45133727226844894,0.5730061841642214,-0.39725738022374085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.0264783759929391,0.22065313327449249,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.12109443954104149,0.4766107678729038
0.29420770388783724,0.740579768161307,-0.39725738022374085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01624007060900265,0.3323918799646955,0.22065313327449249,0.011650485436893204,0.2646072374227714,0.19858781994704325,0.12109443954104149,0.4766107678729038
0.13707813550722558,0.4054326001671359,-0.39725738022374085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.037246248896734335,0.6213592233009708,0.48120035304501324,0.0324801412180053,0.7175639894086496,0.26090026478375994,0.4766107678729038
-0.49144013801522046,-0.43243531981829186,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.028420123565754633,0.7175639894086496,0.10661959399823477,0.10767872903795234
-0.021551104516589255,0.23785901617005034,-0.39725738022374085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.02912621359223301,0.48120035304501324,0.0441306266548985,0.7175639894086496,0.26090026478375994,0.10767872903795234
-0.021551104516589255,0.07028543217296478,-0.2818387689740128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11685789938217123,0.182171226831421,0.6213592233009708,0.013415710503089144,0.10044130626654899,0.7175639894086496,0.21800529567519858,0.4766107678729038
1.1584203299812004,0.5730061841642214,-0.39725738022374085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.037246248896734335,0.22065313327449249,0.48120035304501324,0.0441306266548985,0.7175639894086496,0.10661959399823477,0.10767872903795234
-0.021551104516589255,0.740579768161307,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.0324801412180053,0.7175639894086496,0.26090026478375994,0.10379523389232127
1.1584203299812004,0.9081533521583925,5.200545265388072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.25383936451897615,0.0324801412180053,0.7175639894086496,0.12109443954104149,0.4766107678729038
1.2762675062666593,1.2433005201525638,-0.39725738022374085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.07890556045895852,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.26090026478375994,0.10379523389232127
-2.062735821821336,-1.4378768238008053,-0.2818387689740128,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.25383936451897615,0.03742277140335393,0.19858781994704325,0.10661959399823477,0.4766107678729038
0.29420770388783724,0.4054326001671359,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.22065313327449249,0.25383936451897615,0.013945278022947925,0.7175639894086496,0.12109443954104149,0.4766107678729038
-0.021551104516589255,-0.9351560718095485,-0.2818387689740128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060547219770520744,0.2762577228596646,0.22065313327449249,0.25383936451897615,0.2646072374227714,0.7175639894086496,0.10661959399823477,0.09496910856134157
0.6870316248393661,0.740579768161307,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.2762577228596646,0.22065313327449249,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.12109443954104149,0.4766107678729038
-0.29502817753945604,-1.2703032398037197,-0.39725738022374085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.02030008826125331,0.19858781994704325,0.042541924095322155,0.10379523389232127
-0.8842640589667493,-0.767582487812463,-0.2818387689740128,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.01676963812886143,0.10767872903795234
-0.49144013801522046,0.5730061841642214,-0.2818387689740128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.48120035304501324,0.015357458075904678,0.7175639894086496,0.12109443954104149,0.10379523389232127
-0.4521577459200677,0.5730061841642214,-0.2818387689740128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.22065313327449249,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.015357458075904678,0.4766107678729038
-0.8842640589667493,0.5730061841642214,-0.2818387689740128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013945278022947925,0.3323918799646955,0.6213592233009708,0.013062665489849955,0.2646072374227714,0.19858781994704325,0.10661959399823477,0.4766107678729038
1.8655033876939526,0.740579768161307,0.5838008153989481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.22065313327449249,0.48120035304501324,0.019240953221535746,0.7175639894086496,0.03918799646954987,0.4766107678729038
-1.0806760194425138,-0.6000089038153774,-0.2818387689740128,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.028420123565754633,0.7175639894086496,0.03918799646954987,0.09496910856134157
-0.021551104516589255,-0.43243531981829186,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.07890556045895852,0.6213592233009708,0.04854368932038835,0.01729920564872021,0.7175639894086496,0.10661959399823477,0.13680494263018536
-0.021551104516589255,-0.43243531981829186,0.006707759150307538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.028067078552515445,0.182171226831421,0.6213592233009708,0.05048543689320388,0.10044130626654899,0.7175639894086496,0.21800529567519858,0.13680494263018536
0.49061966436360166,0.5730061841642214,-0.2818387689740128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.017828773168578994,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.04007060900264784,0.015357458075904678,0.4766107678729038
-0.49144013801522046,-0.43243531981829186,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.48120035304501324,0.028420123565754633,0.7175639894086496,0.028773168578993823,0.10767872903795234
1.079855545790895,0.5730061841642214,-0.02567783009018157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02524271844660194,0.037246248896734335,0.02912621359223301,0.016946160635481024,0.031950573698146516,0.7175639894086496,0.26090026478375994,0.4766107678729038
-1.98417103763103,-1.4378768238008053,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060547219770520744,0.2762577228596646,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.10661959399823477,0.13680494263018536
-0.021551104516589255,-0.43243531981829186,0.006707759150307538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.2762577228596646,0.6213592233009708,0.25383936451897615,0.10044130626654899,0.7175639894086496,0.014298323036187114,0.09496910856134157
0.3727724880781427,0.4054326001671359,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.2762577228596646,0.22065313327449249,0.48120035304501324,0.2646072374227714,0.04007060900264784,0.26090026478375994,0.10379523389232127
-0.021551104516589255,1.0757269361554782,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11685789938217123,0.07890556045895852,0.22065313327449249,0.25383936451897615,0.029832303618711385,0.04007060900264784,0.12109443954104149,0.13680494263018536
0.6870316248393661,-0.43243531981829186,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.2762577228596646,0.6213592233009708,0.48120035304501324,0.028420123565754633,0.7175639894086496,0.028773168578993823,0.10767872903795234
0.6870316248393661,0.740579768161307,0.5838008153989481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.030361871138570168,0.019240953221535746,0.7175639894086496,0.03918799646954987,0.4766107678729038
-0.021551104516589255,0.23785901617005034,-0.39725738022374085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.19858781994704325,0.26090026478375994,0.4766107678729038
-0.021551104516589255,1.0757269361554782,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.0762577228596646,0.25383936451897615,0.2646072374227714,0.7175639894086496,0.042541924095322155,0.015180935569285084
-0.021551104516589255,-0.09728815182412077,-0.39725738022374085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.012533097969991174,0.6213592233009708,0.48120035304501324,0.0441306266548985,0.7175639894086496,0.26090026478375994,0.4766107678729038
-0.021551104516589255,0.23785901617005034,-0.39725738022374085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060547219770520744,0.037246248896734335,0.022241835834068843,0.04854368932038835,0.012886142983230361,0.7175639894086496,0.10661959399823477,0.10767872903795234
1.472679466742424,1.913594856140906,0.006707759150307538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.017828773168578994,0.6213592233009708,0.48120035304501324,0.048190644307149165,0.02700794351279788,0.21800529567519858,0.4766107678729038
-0.6092873143006794,-1.1027296558066342,-0.02567783009018157,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028067078552515445,0.2762577228596646,0.6213592233009708,0.02171226831421006,0.2646072374227714,0.7175639894086496,0.26090026478375994,0.10379523389232127
-1.5520647245843484,-1.940597575792062,-0.39725738022374085,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.0264783759929391,0.6213592233009708,0.04854368932038835,0.018358340688437776,0.7175639894086496,0.012709620476610768,0.13680494263018536
0.6870316248393661,0.23785901617005034,0.5838008153989481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.3323918799646955,0.22065313327449249,0.25383936451897615,0.048190644307149165,0.19858781994704325,0.21800529567519858,0.049602824360105914
-0.021551104516589255,-0.43243531981829186,0.006707759150307538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.028067078552515445,0.2762577228596646,0.6213592233009708,0.02171226831421006,0.10044130626654899,0.7175639894086496,0.26090026478375994,0.4766107678729038
-1.752404924269628,0.23785901617005034,-0.39725738022374085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11685789938217123,0.037246248896734335,0.6213592233009708,0.25383936451897615,0.2646072374227714,0.7175639894086496,0.10661959399823477,0.4766107678729038
-0.021551104516589255,-2.610891911780404,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.19858781994704325,0.10661959399823477,0.13680494263018536
-0.021551104516589255,-1.1027296558066342,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.013768755516328331,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.19858781994704325,0.10661959399823477,0.4766107678729038
-1.8270414692504187,-2.275744743786233,-0.39725738022374085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.018358340688437776,0.7175639894086496,0.012709620476610768,0.10767872903795234
0.5888256446014839,1.0757269361554782,-0.39725738022374085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324801412180053,0.182171226831421,0.6213592233009708,0.0264783759929391,0.025772285966460723,0.19858781994704325,0.21800529567519858,0.4766107678729038
-0.021551104516589255,1.2433005201525638,0.5838008153989481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.03742277140335393,0.7175639894086496,0.26090026478375994,0.015357458075904678
-0.0986162170636916,0.5730061841642214,1.1608938716475887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.07890556045895852,0.22065313327449249,0.48120035304501324,0.0501323918799647,0.7175639894086496,0.12109443954104149,0.049602824360105914
-0.021551104516589255,0.4054326001671359,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.02912621359223301,0.48120035304501324,0.013945278022947925,0.7175639894086496,0.26090026478375994,0.13680494263018536
-0.49144013801522046,1.0757269361554782,-0.2818387689740128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.2762577228596646,0.6213592233009708,0.48120035304501324,0.048190644307149165,0.19858781994704325,0.02082965578111209,0.10379523389232127
-0.021551104516589255,-0.09728815182412077,0.006707759150307538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025772285966460723,0.2762577228596646,0.22065313327449249,0.0323036187113857,0.0501323918799647,0.7175639894086496,0.014298323036187114,0.4766107678729038
-0.021551104516589255,2.248742024135077,0.006707759150307538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.2762577228596646,0.6213592233009708,0.25383936451897615,0.048190644307149165,0.02700794351279788,0.26090026478375994,0.4766107678729038
-1.2770879799182782,0.4054326001671359,-0.2818387689740128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.013768755516328331,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.19858781994704325,0.042541924095322155,0.4766107678729038
-0.021551104516589255,1.0757269361554782,0.006707759150307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.6213592233009708,0.48120035304501324,0.2646072374227714,0.7175639894086496,0.26090026478375994,0.4766107678729038
-0.0986162170636916,0.23785901617005034,-0.2818387689740128,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.030361871138570168,0.25383936451897615,0.014298323036187114,0.04007060900264784,0.21800529567519858,0.09496910856134157
0.33349009598299,0.5730061841642214,1.1608938716475887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.25383936451897615,0.013415710503089144,0.7175639894086496,0.12109443954104149,0.4766107678729038
-0.059333824968538854,-0.2648617358212063,0.006707759150307538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.6213592233009708,0.25383936451897615,0.013415710503089144,0.7175639894086496,0.12109443954104149,0.4766107678729038
